,fname,ACC,MDR,FAR,MAE,RMSE
577,498.wav,0.9545454382896423,0.04545454680919647,0.0,0.6968207359313965,0.8150874972343445
578,1083.wav,0.9444444179534912,0.0555555559694767,0.0,1.7424966096878052,2.4663991928100586
579,1030.wav,0.8888888955116272,0.1111111119389534,0.0,0.978954017162323,1.1816054582595825
580,3449.wav,0.9545454382896423,0.04545454680919647,0.0,0.9679511785507202,1.3190076351165771
581,798.wav,1.0,0.0,0.0,1.1948415040969849,1.4968873262405396
582,3075.wav,0.8571428656578064,0.1428571492433548,0.02380952425301075,2.259091854095459,2.711561918258667
583,3628.wav,0.875,0.125,0.02500000037252903,2.375105619430542,2.9445993900299072
584,1224.wav,0.9487179517745972,0.05128205195069313,0.05128205195069313,2.2339580059051514,3.1142590045928955
585,3096.wav,1.0,0.0,0.0,1.666517734527588,2.164916515350342
586,3924.wav,0.9545454382896423,0.04545454680919647,0.0,2.2542755603790283,2.7416610717773438
587,3527.wav,0.837837815284729,0.1621621549129486,0.10810811072587967,1.1840606927871704,1.767399787902832
588,3923.wav,0.8500000238418579,0.15000000596046448,0.07500000298023224,2.126330852508545,2.6989586353302
589,1731.wav,0.9523809552192688,0.0476190485060215,0.0,1.341709017753601,1.559937596321106
590,2779.wav,0.5384615659713745,0.4615384638309479,0.0,1.6381309032440186,2.1509273052215576
